Year,Month,GEPU_current,GEPU_ppp,Australia,Brazil,Canada,Chile,China,France,Germany,Greece,India,Ireland,Italy,Japan,Korea,Mexico,Pakistan,Russia,Spain,Singapore,UK,US,SCMP China,Mainland China
2007,2,54.5824295,57.33990957,37.19546429,91.71241099,69.19994039,49.9949913,39.75543733,110.7916511,47.32786165,67.2838931,71.26275689,55.14511622,52.37931408,72.39393253,66.33508301,40.19172423,63.2784493,106.7869475,74.44132233,54.31239283,50.54887696,50.86002527,41.97420483,39.75543733
2007,3,64.15966989,66.01281198,28.17454107,86.28601447,74.08420311,62.84269714,60.24590986,69.7836973,100.4476569,65.00856172,50.2120911,65.9259104,69.38379004,78.75323943,79.73516083,32.91698237,69.58612193,83.08111435,73.77008057,65.78216927,39.88483942,72.52986574,59.67232457,60.24590986
2007,4,59.59223981,62.85467927,28.87294788,105.5030259,52.7989035,69.27674103,41.06160056,79.72940409,69.16750924,62.10172339,72.65432632,98.18028657,63.66464792,77.01694782,78.80786896,8.508974751,67.62226204,154.736519,74.17844391,58.25057997,56.02066696,59.84139351,64.13771433,41.06160056
2007,5,58.22661103,58.38755441,37.89541626,97.57683211,70.11592789,48.2954216,37.01333131,110.5976319,28.43398527,65.94273671,35.18941484,81.15820952,49.49992566,72.61240223,69.24032593,85.21693043,61.65889805,87.80557254,63.01616287,54.81275206,52.00436747,71.13732015,61.26997717,37.01333131
2007,6,57.64732461,58.51552988,32.2055192,84.20055188,51.59319006,41.45505142,44.43644407,74.18858888,45.65317418,73.27382451,27.73945954,44.56175697,74.48583619,70.27910975,74.09075165,89.33470867,61.10715578,86.86298588,70.7771225,55.19471041,47.32553196,68.75923281,81.36652968,44.43644407
2007,7,47.5894247,51.23305637,27.20906147,55.86046634,50.65945079,43.8836937,58.83501566,48.65172769,37.95064849,72.05192824,35.04796481,38.47673116,59.82310908,86.4833102,37.30658722,44.02552328,62.95571797,84.86002762,54.16145325,51.80888643,30.46880283,44.78275066,124.3713939,58.83501566
2007,8,78.55868878,76.87927802,80.25346691,181.6736056,60.7907649,79.36716461,50.13804935,151.1452994,117.5662955,85.66967947,47.82679821,59.71580651,58.47851576,94.91100322,80.59307098,93.70981699,63.59764357,39.61501729,85.71142578,75.64895778,60.00445467,90.00729662,52.91420753,50.13804935
2007,9,99.07331138,93.99109798,75.56383572,127.358946,75.69238265,105.4313965,59.03321823,267.5460895,186.6208518,89.88684807,58.06872526,65.32950802,80.54474339,85.90609192,79.57582092,69.62111657,74.34401094,61.48648346,128.6721191,90.79346806,128.6735353,109.8926555,73.38755512,59.03321823
2007,10,79.15325532,78.62099917,81.7391446,81.97171374,72.282907,57.52710724,55.08271211,147.1582011,141.7201668,82.38633019,72.57213723,59.71912526,38.65604126,89.1283239,57.74413681,66.78520081,81.17764236,85.83960904,90.02992249,77.50230423,82.11963906,90.64007585,102.2285986,55.08271211
2007,11,82.608694,78.84807071,87.97126383,111.0057916,82.84082306,36.36529922,46.67106496,113.9740666,88.4424617,88.76863919,56.17607769,87.95028105,77.55107252,85.29381601,91.98862457,67.22287372,64.63553655,57.53176324,88.38692474,78.93685886,134.3202605,106.5661652,117.5062207,46.67106496
2007,12,96.4305219,98.28077098,97.61189849,189.9762723,97.91312508,106.2359238,84.05054526,120.6578802,116.0400534,103.0773789,61.80947933,134.0410336,65.2363583,91.04283115,140.6244507,90.05629583,69.81843078,125.6462923,87.30826569,98.83780247,91.71972844,116.9908972,129.7665805,84.05054526
2008,1,134.4433152,132.3367013,141.8565549,224.3992164,112.4867681,97.10041046,82.04292545,224.4404664,186.5390985,94.81130931,126.7785749,129.4606886,102.7479178,131.0204937,135.0809937,107.6443831,74.20691777,124.26589,101.7124634,130.9568791,139.5479005,177.0422066,128.02426,82.04292545
2008,2,98.04409315,96.39336563,118.6484649,175.4080028,132.2068911,70.39091492,54.38575826,144.977137,127.3486535,95.01790772,89.3504401,102.1720107,99.82234705,103.0491842,95.59580994,49.85234542,65.89020911,143.6300746,106.2049103,92.61644789,132.7440348,108.3147367,123.9537237,54.38575826
2008,3,117.8840071,124.7950096,115.1673369,151.2963631,104.6199111,90.96749878,135.9465055,191.3272224,91.62520594,104.949238,175.1922806,117.086381,99.05816221,147.8936296,87.94452667,49.72802182,62.45413884,145.3533149,81.70159912,130.6972683,217.7699726,114.4745761,88.81372499,135.9465055
2008,4,91.18104659,96.60163654,88.42574356,123.3202773,102.5618271,83.54506683,91.60267924,120.201204,78.17948455,82.04873157,124.7766602,91.33265453,72.35314013,104.1527315,74.09506226,63.56647757,67.83353183,145.4422066,93.162323,95.88299045,115.2067193,98.19769865,145.6143581,91.60267924
2008,5,77.87928087,80.22377853,140.9751911,76.7779137,82.21618776,72.03248596,67.59962873,73.11942262,53.69578469,73.77247371,94.38440488,57.23167579,67.74436283,96.95229903,89.21492767,51.38188785,66.69628866,111.4049992,80.3693924,85.20572418,120.2624756,88.67343413,89.7659642,67.59962873
2008,6,87.15987362,91.08280532,102.8625322,82.63455779,76.64591498,74.69186401,62.94436205,108.1952882,114.4253694,86.73100689,162.8737093,210.2839329,73.3658702,98.18775959,125.8710938,71.72769486,72.43159791,103.0274984,85.597435,96.39603372,134.1222228,89.13688333,116.2177753,62.94436205
2008,7,95.80873201,104.8725637,113.392698,58.23662051,70.88189942,80.54885101,126.0443442,87.52263721,85.72581955,105.6882192,193.6118129,165.3290377,61.35955541,101.6138728,126.503624,63.07758085,70.76423902,25.98754268,85.85951996,119.6651597,123.123961,115.1027243,131.3449776,126.0443442
2008,8,89.79836603,96.00844094,134.681548,109.4386754,100.2048705,79.38323212,128.4167412,107.7161781,86.25925002,94.64826385,92.26747003,141.69351,58.86369398,106.7040651,110.4811401,65.43401456,67.00634904,85.45172697,82.76660156,107.9587182,125.4557142,81.16307827,181.7744697,128.4167412
2008,9,162.0022136,157.8795137,206.1180109,261.7321337,184.167507,130.9263763,103.9330504,206.8439708,155.911751,116.0831155,124.1117008,224.8096438,97.26407405,155.7469626,261.6299133,86.68493041,73.61554587,120.6571256,103.4453049,168.1696361,185.3356391,238.1718742,311.2201077,103.9330504
2008,10,207.6223202,207.1169019,290.9918181,303.3007802,360.2956432,208.5530853,150.5302522,272.4897559,256.0717838,157.6396961,235.1855889,275.4776573,133.048273,239.8180454,209.3003845,149.6317535,80.85009471,199.234956,157.0872192,215.0378658,251.486341,241.7722778,189.7043599,150.5302522
2008,11,143.3028291,144.7084249,186.3618294,201.2301998,267.1357609,125.793396,126.0783957,170.8103949,188.7566897,111.9188064,146.6291464,175.4711505,86.02643733,132.726888,207.4794617,112.3501158,76.75623694,111.7271119,119.227005,154.0673817,201.9815712,162.713384,184.9898811,126.0783957
2008,12,144.1322081,146.393259,185.8547972,320.6887333,268.9860478,128.5346832,125.1415112,217.3597677,192.4884437,110.6515089,136.1601064,219.835994,74.72348333,148.8155111,165.294754,105.6292262,71.31623336,143.1658059,105.3665924,150.5755992,111.9768752,157.828677,246.1437543,125.1415112
2009,1,145.5367867,145.243681,101.0572362,123.7625874,250.742997,84.69184113,133.947781,216.7999363,174.7227435,111.6688789,105.8154362,147.9899064,123.0010477,132.3510344,201.6344604,126.5903406,77.68582819,121.8900068,96.91898346,151.003489,158.6422181,184.8178304,216.9978358,133.947781
2009,2,146.9377232,144.2519872,196.2843198,240.2148556,193.6695706,110.9531479,102.8741879,163.9576831,121.9993255,125.9236703,135.7649503,169.8782912,122.5093843,154.3448546,157.9299164,185.5708293,59.6410001,57.71405303,112.2980194,148.181954,153.1646431,202.5479667,195.9694838,102.8741879
2009,3,131.6182637,134.1933637,118.3162213,206.9262751,166.987504,114.1670532,116.0514077,125.6445591,144.333109,108.0834214,155.9705331,158.4308674,122.7637134,126.2521153,120.7048035,95.41922196,64.86244423,94.72406655,116.3549271,133.0973824,141.8159438,167.9912194,220.4050018,116.0514077
2009,4,101.9515569,103.3068549,90.13869282,142.1278479,136.4624412,50.65618134,81.10388061,126.0774497,120.310985,78.86553134,131.5910636,164.6310504,108.5485789,121.2892101,111.4927673,63.58184541,63.01699722,92.35388578,102.2528305,105.0517855,147.2951419,107.927248,140.3633887,81.10388061
2009,5,102.9764839,99.71825435,130.0363911,163.9434275,120.5772352,77.39147186,57.25819516,117.1136841,112.8020287,79.9528888,114.3160784,131.8102473,131.964981,116.2646657,143.117218,57.85117926,55.2443468,45.95503534,107.3290329,104.3564924,148.2398017,125.9446213,122.8359446,57.25819516
2009,6,115.9718698,125.2964825,75.50700004,125.3882247,91.76108622,58.10758591,179.8466198,111.8803206,136.3208325,74.1310308,98.40060859,131.2510524,73.35578712,121.4179464,174.2291107,58.05732565,75.04809192,122.2441324,112.4206314,136.8083941,157.728827,112.4726351,156.560559,179.8466198
2009,7,104.8255428,112.8324456,78.22362963,158.0436095,91.27556587,77.48791504,134.7848897,108.008304,79.35401615,76.37375178,141.0674899,104.0183785,97.11950461,133.1751681,206.6637115,35.30370943,58.6930164,95.61376388,87.37086487,126.0502735,113.3862457,104.3551071,69.59956348,134.7848897
2009,8,101.7264121,105.2678,125.6479829,97.7908164,96.65852382,40.3980217,121.9350516,98.04608853,122.8791616,73.53486491,103.879559,87.8017242,57.65992272,144.0438615,103.1876831,41.52625984,77.37450428,94.16582699,74.07118988,114.8980137,95.39430783,111.1743394,73.27677385,121.9350516
2009,9,106.3225734,115.1337414,79.19646109,109.6539646,93.41319476,62.91405106,190.3161026,118.8825641,59.58785113,81.53310401,87.38876593,185.6240692,117.374534,128.2118147,128.3226318,77.92684883,51.69078133,32.38641499,96.64641571,129.7570512,111.0358246,99.00963606,115.6241738,190.3161026
2009,10,91.81894375,96.10923492,78.03509649,49.11080647,110.3906582,49.8794136,121.2544527,124.0478245,84.36804969,87.78785571,85.99908333,143.909153,88.23627382,108.9603417,115.0917892,85.38106902,65.45664726,67.62959747,100.106514,104.7650569,142.2283846,86.24175958,88.41858139,121.2544527
2009,11,104.4260609,106.4593535,99.87322925,82.64693379,127.5926926,63.37464905,123.0599435,213.2901088,106.5705796,114.8417524,68.55942138,97.33136992,113.5038283,115.1842731,150.372818,60.35711282,64.29370725,109.0628055,89.14588165,116.2065595,132.3121052,99.77926919,65.50547151,123.0599435
2009,12,101.7345463,103.2067901,96.43460506,77.75520885,102.3080776,70.59165955,103.5806473,140.3594552,76.33285647,139.5095466,78.48649558,123.950611,99.86463256,128.0236046,152.253479,57.13856179,65.78047109,130.1064637,92.33070374,111.2344894,171.2540042,108.3960871,45.42706145,103.5806473
2010,1,117.7431247,119.0291522,86.40165499,165.1578232,118.8346851,82.81594849,119.1620388,147.0803791,105.5710843,129.4911343,77.45385071,116.9206767,104.5281781,111.5158047,170.9788513,102.57677,61.87443582,93.92060348,111.1425705,124.1896336,209.1473263,136.8638568,80.20211381,119.1620388
2010,2,112.8529711,116.8029727,104.7798737,196.0114825,97.12269747,42.11356735,106.0494584,171.1174838,121.4370072,138.1671738,129.568995,93.45839598,106.4796628,103.5492626,142.2926178,42.24798456,62.39388257,146.2115341,136.9974518,117.9643813,163.1825231,116.7215571,44.91087523,106.0494584
2010,3,113.054504,117.0408868,113.4223299,105.3700668,141.9658401,62.82676315,143.9223773,169.5692167,116.4701969,111.7549398,96.48685458,88.82686192,98.56237044,87.00624708,114.6579208,41.27140435,66.0388311,67.20615634,99.08506012,124.4435065,208.9407233,124.6875089,58.53626957,143.9223773
2010,4,108.7098465,108.3588271,92.62320648,55.74076535,103.8563255,67.31848145,95.04216108,152.0073606,153.8355469,146.23957,94.16804566,134.9413135,110.8378167,113.8321453,138.2570648,86.82881806,73.56996521,71.59264677,98.70111847,114.9036524,214.0236659,123.7022049,36.46325123,95.04216108
2010,5,145.6905783,141.6669927,279.4252734,110.4771926,143.3607117,106.6611633,106.9251537,368.2284461,156.3809576,135.7891747,113.867944,149.8879712,114.9494917,169.536222,147.4567108,115.2109445,72.983176,162.106759,149.9833374,151.9145049,238.265501,147.7632571,119.7939817,106.9251537
2010,6,136.2594043,137.5151039,223.9513097,52.25696751,139.3820539,106.6793747,138.4905103,135.4588666,143.1194668,143.7638185,151.3790616,106.2878017,160.7903983,198.3846159,152.005661,45.00507585,67.31053022,123.8999716,142.4819946,154.1322189,242.656893,129.7321983,80.12722855,138.4905103
2010,7,147.1701969,144.4113411,184.5775508,70.36706175,153.9352138,86.59661102,127.5013123,187.1167962,193.895432,106.0097737,100.3703305,144.6379079,144.4677598,140.0043826,119.2075424,81.62571676,82.04140448,123.3189635,105.1708832,149.2093473,237.9694289,196.9472469,62.89373982,127.5013123
2010,8,122.2432498,120.0295466,205.1326591,84.71240934,144.8289752,59.5188179,95.15978271,170.7781121,146.9262732,114.9974044,89.1088821,127.00246,111.5659138,146.3196976,140.9466553,62.42527049,103.8891569,161.8739306,94.590065,128.2053252,269.2442421,127.2281732,106.2411164,95.15978271
2010,9,132.4371625,126.4918221,155.9339141,84.33953491,202.2310228,50.67113876,82.11461538,214.5264337,111.5932389,80.25552871,99.39948898,195.8840451,126.12785,129.5133437,170.0675049,59.98311278,70.05442443,104.3562261,105.9486771,132.5564678,233.2443664,186.7412481,82.97438895,82.11461538
2010,10,126.1132097,122.9963602,112.9947657,22.29630614,211.829318,68.07015228,97.89968256,309.0109413,116.3797591,89.71778782,88.99954627,136.0345052,133.0658144,93.35881967,165.472641,107.3253635,77.32070496,83.02373788,105.4267349,128.5693891,302.2837577,154.7627409,83.96894499,97.89968256
2010,11,130.0168043,126.3117707,136.4268619,88.01173476,182.5560933,45.89305878,93.28746339,152.4380113,137.2138182,126.464216,107.0622885,243.3737796,143.5314155,108.6681942,167.0720978,54.69549462,66.24446098,79.66757618,140.5416107,131.3689708,268.5077449,175.0442836,55.23614886,93.28746339
2010,12,132.9940848,136.3247898,89.53490189,78.57729035,142.2542524,75.36769867,125.7659377,311.9080072,179.4142997,99.05485385,157.4347391,188.6882645,109.6550151,105.4559513,156.2791901,44.01326802,89.18757625,122.255972,138.5839081,141.204868,194.9812289,151.5533295,42.05133494,125.7659377
2011,1,113.6204092,120.2835701,84.43441179,26.86301944,128.3673924,45.18592834,155.0462553,162.4641746,140.9458416,96.59691277,124.5488116,124.1926101,87.86672629,109.1762072,137.0540466,58.65542848,85.19745551,56.33475748,131.9467316,131.6659507,195.2267579,111.4928249,93.07115859,155.0462553
2011,2,95.98441082,96.47699595,75.66768361,111.6055368,180.7766583,53.73655319,59.00743678,210.0111903,93.2711136,79.92306618,144.1516675,94.40422405,103.489585,105.729649,90.90561676,50.25858382,92.43143976,75.13648279,127.2781372,95.28461169,131.3256452,104.5623701,11.72113116,59.00743678
2011,3,129.2150533,128.9373204,114.8180921,173.9181446,172.4585334,89.13530731,120.7701324,271.0741438,123.7856787,91.19717851,96.31920457,135.5260092,99.2566664,110.5160546,164.4974213,64.54344607,73.49652435,84.2337251,129.0709076,133.3664031,177.4130638,153.8417288,66.51939968,120.7701324
2011,4,117.5614697,119.957845,63.93616248,170.5838003,142.33187,80.51205444,135.1717412,241.7879502,80.16926762,96.13932136,71.03994006,98.88243733,103.8810368,119.5884458,104.0168991,48.89285583,117.9240412,111.9053999,126.4727554,119.6857332,156.2340375,124.8465874,91.92957876,135.1717412
2011,5,92.99426675,92.58849447,117.6418769,79.12102959,171.8931134,57.87670517,74.12288335,164.0336383,93.21103606,93.68829826,102.9706468,70.00336841,138.2941636,114.9726691,96.73413849,37.7122749,75.39583752,91.91007069,113.109024,96.07574053,146.943298,84.5491611,20.22299087,74.12288335
2011,6,124.0313214,122.8227007,152.5920231,107.7116239,161.5382383,85.11424255,102.6547133,228.3782043,172.5946833,103.8234148,105.5109552,119.8260548,97.67909187,120.4123849,129.9898834,69.66203907,96.82515851,92.58962759,144.1704559,127.4123761,198.1065934,139.0378982,19.22891898,102.6547133
2011,7,152.2254796,149.4136552,229.3968401,123.5937147,203.4188751,108.9652328,99.84159509,211.3640245,184.0123038,131.8936622,155.3404552,123.9993334,125.6420293,143.0962642,134.7798462,80.08977049,53.62068147,162.2380195,156.8602448,150.4000686,194.1976416,207.1603073,85.94517955,99.84159509
2011,8,214.1109242,211.7950288,337.043863,205.8373905,337.3073059,156.2464905,140.2647613,256.7083262,280.6147511,145.0592474,272.8744499,137.5247288,173.3881719,224.9722731,219.3811798,102.283732,75.91187648,191.0654362,169.696579,219.6142208,203.3124371,283.6655748,92.55171267,140.2647613
2011,9,193.2809253,192.4977438,200.5741916,190.2132942,280.6702896,89.67692566,142.514988,312.2534632,377.8437926,151.8769392,186.7873955,185.3262041,171.9327915,156.6344072,248.3185883,81.0962858,84.45187859,241.7758109,142.7769318,195.1260691,288.8650704,214.4261053,97.22294364,142.514988
2011,10,165.3645548,169.2490377,200.2594763,116.6124798,300.8335593,108.2352524,157.7215381,298.8520946,217.8192679,121.5844871,222.5659289,149.3450191,203.889678,167.1099395,187.1014252,63.18464109,80.59688199,158.8322596,136.2045135,179.8420309,334.3316328,137.8392521,159.3339354,157.7215381
2011,11,190.832364,192.9863706,287.1683602,146.258568,399.8462709,116.7174454,161.8502214,361.3698541,327.9483927,188.7045305,224.1403371,229.5022744,218.4379952,159.422882,221.1630707,95.00619695,66.06925973,271.6360901,177.7083893,199.9435625,380.2680239,143.7145629,227.9316382,161.8502214
2011,12,176.1900004,181.3997423,218.7468548,154.2996965,309.3749021,174.387085,159.6143965,283.2513873,203.2061437,98.70882449,249.3388804,234.7457289,188.1779691,137.2535568,270.3650208,47.94231356,91.89354958,151.1230326,132.9154663,194.5069775,324.939074,183.0886071,177.5436838,159.6143965
2012,1,153.4360096,155.957338,140.2663578,130.6059774,235.5164136,101.1902771,120.4490894,289.3977719,193.7616748,103.2351222,183.1171139,203.3629724,179.2625604,140.3329926,254.8894043,68.65196282,64.7922835,205.8533775,148.6704407,163.9183644,252.6007411,154.4180208,169.7965978,120.4490894
2012,2,139.7903211,144.4143686,227.5104227,96.60444601,184.2595504,63.67459106,139.152505,299.1496324,127.2582742,129.6861457,180.2292341,126.4877291,135.015614,131.0545675,114.4012375,67.52161493,85.90453298,194.1283172,141.6598663,150.8519904,280.6376679,119.43544,104.3128217,139.152505
2012,3,131.1235662,141.6905662,134.020196,175.3642056,187.7797127,94.25382996,136.7797916,219.1388432,112.1820564,110.1730936,239.419281,117.7909199,140.950851,116.4146101,111.1845932,43.30641316,60.70192915,219.3765921,152.1989746,139.6173819,254.3473952,98.74810531,89.03025394,136.7797916
2012,4,128.086126,132.2505864,127.2156507,66.506506,173.8598302,90.50003052,126.3162952,330.9455178,139.8486386,116.0509012,173.368132,143.4294913,190.2788034,138.0067334,122.1959839,32.63353171,73.45768603,128.8316912,205.7199402,137.6063775,222.4167027,96.96967117,84.35844244,126.3162952
2012,5,157.8596587,161.7084537,244.4898588,156.2056846,258.1724994,114.828949,133.1500448,313.9736747,169.5964836,182.1072304,246.4107733,200.4026826,147.6737203,139.1487309,174.7523804,66.30916198,82.17684853,103.8513929,226.4178162,172.5591303,378.449658,135.8798511,104.5988952,133.1500448
2012,6,181.5910619,184.3868334,236.638018,176.1161622,249.1064009,139.5036163,139.038172,380.1791496,202.490058,151.8928339,283.6891011,146.4107072,141.2333046,173.7575715,207.792984,67.71946451,87.31425302,98.41058649,234.3763733,195.5834247,313.5788715,197.4609789,164.6494498,139.038172
2012,7,149.9781689,149.4957277,162.6157595,141.0108647,187.6716442,104.0184479,120.4032902,241.5575338,237.9815577,142.1257115,142.3651367,114.3080164,126.4584897,95.98439491,152.1266479,48.79482553,74.97865297,104.9392218,233.6498566,150.5897289,292.4076827,180.8035422,156.1138329,120.4032902
2012,8,116.1715729,116.9654251,110.6384636,99.74259456,177.266294,85.3920517,78.76684521,144.799326,161.6061832,100.1385404,166.0054134,152.7489746,98.05305288,102.0080695,131.9577942,47.9630651,54.31559218,78.06387822,164.8113861,118.3266878,218.6783026,142.9553013,69.45471528,78.76684521
2012,9,151.5081052,152.7194123,126.6968177,85.04138957,211.1724721,86.33992004,120.4692178,243.7095179,227.4225931,106.6874285,152.3661642,122.8518644,101.1551721,102.6221593,160.979126,45.94752775,29.28527316,250.4549426,171.0133514,149.8007004,309.8489688,182.1071855,106.0531266,120.4692178
2012,10,149.624333,149.0063949,178.720579,104.0494286,218.4805833,68.25163269,113.1046342,284.0088427,174.7027147,104.1453064,163.2294293,139.88847,130.0762124,117.8122768,175.7323456,57.26131963,44.27292866,169.3216513,160.085434,154.3799707,374.7680874,166.1284041,121.7159451,113.1046342
2012,11,163.3357832,157.6319951,115.9304336,102.3488629,382.5392194,98.84762573,122.3191181,332.8208559,214.81981,135.7901939,141.8102574,92.8576453,113.1773587,125.042949,188.5587463,41.81522162,51.14896861,36.58501901,146.3899994,164.6569896,408.4349986,205.8646602,132.0028061,122.3191181
2012,12,168.1321615,166.1499224,193.3574327,76.76616497,238.7257062,146.4833984,142.077437,270.1315359,170.5152236,103.0948829,153.5653477,105.1506578,141.2397579,140.3766462,164.7284241,59.80223264,48.31730708,156.4324951,151.526825,171.8960833,358.9934699,214.9519488,103.1135618,142.077437
2013,1,165.046698,162.776889,110.672325,164.3462369,223.5265967,103.5130005,130.1575789,318.2390724,198.8841835,86.26991876,133.1489951,135.2518925,171.1816904,94.49779687,192.9524231,67.06057446,51.27125695,197.7275863,135.8550415,160.3949906,371.5023074,199.3589422,133.7483137,130.1575789
2013,2,121.0860968,120.8938709,98.20168079,69.93822503,174.392715,82.11314392,84.2713502,242.8760287,152.4201888,100.5472329,138.3507232,79.06467074,184.0668259,104.0828469,164.4231415,36.01390133,68.73867462,151.2452565,124.1254654,121.4406072,265.6839138,128.5625134,55.6288945,84.2713502
2013,3,143.0436683,142.0895951,81.99257428,205.754503,258.2416617,70.89022064,90.5134379,259.2550887,201.0030362,147.1745002,155.1834861,101.484513,241.0182061,122.1427263,125.9201736,30.59160794,36.91259981,230.1564246,129.8958435,130.0884182,274.7190201,146.1158616,28.82013056,90.5134379
2013,4,134.1297588,135.8677846,106.7886309,130.4967751,206.5309057,68.9395752,119.6711113,300.5311552,131.4647436,109.021748,148.7508061,104.9045361,199.6965627,96.64047097,134.6317902,24.38786915,51.94900834,167.3418325,143.9474487,133.881762,240.477416,135.4405916,73.82477014,119.6711113
2013,5,106.1820571,105.6432854,161.5003684,145.1582431,220.8104167,78.19818878,71.52192778,256.8084064,65.2171277,84.93272384,122.2845799,58.01418184,130.0247952,93.68539663,109.6427612,27.58124164,58.22334986,150.0585961,135.0992432,103.9498146,162.9687234,109.0280432,55.64354792,71.52192778
2013,6,126.1988806,127.2682891,117.8675903,131.4640692,143.9737118,147.7947693,102.7161109,293.7850449,126.3947244,102.7372716,129.9383202,72.27058539,134.5019463,113.9430946,149.0504608,45.01886813,48.29843728,192.2878638,154.9997406,126.9042923,216.7747382,126.6258694,51.98917811,102.7161109
2013,7,107.4543164,107.2580522,179.2459984,162.3981167,135.839924,128.6874084,76.2399961,215.3303221,160.8444947,102.7323038,130.025727,86.58563847,172.2157724,120.4239,116.5053253,71.34398171,37.25977321,82.51089393,127.6528931,111.0860737,141.8206951,91.43749003,117.7369058,76.2399961
2013,8,118.4234388,124.0941758,192.5097539,187.2889716,143.0760633,98.1760025,100.9112249,143.9303842,131.1768634,88.26884481,188.8295823,58.07328257,126.3122547,90.89739993,98.12825775,37.25939666,43.82008892,207.5593447,129.3139954,120.6431116,217.5097791,108.7583782,125.0100321,100.9112249
2013,9,136.9854768,138.4098944,125.5666394,126.5808134,133.1094293,78.45075989,100.9327663,244.4139453,130.3910364,82.1285025,160.8184343,73.61653896,170.2308529,100.9311371,122.0067749,49.41802924,58.54041714,214.2166295,132.1534882,131.3533794,181.1646842,179.8897364,99.91414807,100.9327663
2013,10,166.4755668,163.71326,108.5857547,108.8032957,264.022793,98.40614319,153.1258459,287.1696463,209.0070588,108.3819157,107.3188872,90.29219114,153.3420771,99.7564611,143.5281525,79.34555355,61.49123563,153.6882602,127.7625504,161.883101,229.4941566,225.3733071,73.27037525,153.1258459
2013,11,102.3966065,104.7706241,74.09328393,106.088689,135.2249635,108.0075455,120.5846365,185.9594107,110.1591896,92.1756908,79.37088974,82.41238342,187.1767454,65.19983622,84.72370911,49.47553751,62.90862953,77.41041369,133.3759308,105.145204,176.4741361,89.91517307,60.78715196,120.5846365
2013,12,120.2091787,123.0826219,115.9981343,116.3469485,132.9836954,134.9224091,124.1559747,223.9708835,166.1023766,64.23255247,103.1948176,73.26477102,94.3384592,85.61231223,125.7977142,15.2951986,81.62528736,206.5607774,136.3849182,123.523883,190.2335088,115.0207376,55.44837498,124.1559747
2014,1,113.8494595,116.6770163,77.63706238,136.6474329,132.7874408,86.90003204,103.5485547,221.4137978,106.1858022,116.1419929,95.1799378,48.56695767,116.0104755,99.50356169,105.6411285,46.55311458,72.8402972,255.2407059,131.9276276,109.9619482,206.4477837,107.7051288,48.94297443,103.5485547
2014,2,99.67943551,98.47754011,68.17382531,170.0154063,165.5119032,88.356987,70.57914407,139.9690958,134.5987229,83.30682001,78.7098876,61.76124334,136.1900717,125.1006007,80.79807281,37.62532822,33.9136427,162.4572601,115.3316116,92.13481008,181.9648283,93.36929826,55.57533837,70.57914407
2014,3,112.4823442,110.6567746,82.71459692,251.1715596,199.5241645,119.4911804,99.97414417,221.996133,130.7783561,84.61095085,66.12666502,63.63804209,128.5174967,106.5510287,55.90073013,25.80053875,62.58253181,123.9875954,113.530983,104.143941,217.1248964,101.018732,102.9261212,99.97414417
2014,4,108.510672,113.6722913,37.09054283,150.5235857,123.9258171,129.5172729,129.5463889,175.991452,93.58222857,71.23087325,78.73885774,59.09674313,102.5639685,110.5925811,65.95553589,21.63243989,41.84576055,254.0847244,119.6224442,107.1953122,114.795743,96.99343089,65.96430437,129.5463889
2014,5,105.313811,108.1493184,82.85413365,97.17090631,126.0841209,117.4437485,77.43149688,188.4292174,129.2179974,84.6486211,88.94389423,55.36364596,105.4737766,88.08296305,66.65896606,32.30870857,54.00872663,370.506224,116.7885132,92.73950992,198.7409335,102.0150429,38.03912313,77.43149688
2014,6,90.19986952,93.5102753,67.34064293,76.95015061,111.1763963,140.8798828,105.8055156,159.1836848,70.29832423,93.39375532,72.41730552,56.0795069,104.6030291,66.62263278,70.28411865,30.6572146,58.54779365,143.5271877,122.6213074,92.29240542,123.7755286,85.96846752,54.12887818,105.8055156
2014,7,92.6309491,96.33337657,77.25982621,114.6071811,143.0921812,160.1059875,94.60066506,148.7422122,105.196354,92.95880048,104.4068707,42.57524094,110.7017521,75.53547722,92.39057922,12.09034986,39.87620607,153.2280785,117.791214,94.54925372,146.2275681,78.50598746,73.82477014,94.60066506
2014,8,96.10813447,102.6543958,95.73200728,168.4329076,155.5093185,235.0744324,77.59931977,132.2171911,142.9677893,102.436282,133.4505763,75.66370061,78.32361184,84.69972266,79.65977478,27.67508936,135.016719,246.0130405,110.564537,92.1074987,209.9140324,63.87733632,59.05127251,77.59931977
2014,9,119.6554026,124.3309928,88.75442898,198.719306,140.3446001,202.5531311,107.9098285,242.4857393,177.0050298,102.7071298,115.3219985,94.8291485,135.2009962,94.15698716,64.48342896,12.94737373,138.217122,284.6849145,108.4874878,111.4155202,267.5660442,86.21660154,91.21178997,107.9098285
2014,10,110.9686904,111.7279682,88.32338074,91.75434625,159.8357692,148.0623169,99.81389864,208.566779,150.6270036,126.6362404,91.5166838,68.24663601,104.2588949,103.2017259,88.13387299,30.87251854,88.61160581,161.5838339,144.5205536,108.7138712,159.8326288,113.3345834,91.12797101,99.81389864
2014,11,117.3793994,124.005544,65.17246327,142.0146888,216.4508233,138.7608948,120.1338512,195.1888953,109.457277,89.25026131,119.6830612,74.86970865,159.6991309,108.0500627,104.9105988,19.50329708,67.83591817,315.3268786,140.2866364,114.5521936,142.2918616,93.18594253,46.5777958,120.1338512
