date,Indonesia,Malaysia,Philippines,Singapore,Thailand,Vietnam
2024-04-19,-9.437137414925788,-11.950276530623064,-8.777569934594261,-9.620523505503034,-10.273351946227072,-8.728247670198211
2024-04-22,-9.735576315428718,-10.821561394399977,-10.067522483626497,-8.910948759002723,-10.628889940127005,-10.087678698773585
2024-04-23,-10.381680425424486,-11.630323798881564,-10.681210792345722,-10.956326440089535,-11.01254947875123,-8.880783735031416
2024-04-24,-10.443731228856722,-11.680925657855465,-10.533069785002775,-10.740924263171388,-10.95366143672713,-8.968486525388682
2024-04-25,-11.158415058909862,-12.357164856149113,-12.30962436253518,-9.777225622423353,-11.09754853639745,-10.99823167850765
2024-04-26,-9.295326694642016,-11.292936903454526,-9.817003197240997,-10.680348231854493,-11.298882200820561,-9.446259717796455
2024-05-02,-8.61382244883448,-11.488378391446206,-11.027894055206259,-9.874887700510588,-11.028642817779337,-10.597194975811355
2024-05-03,-10.25275134585639,-11.36915300741579,-10.380381058133077,-10.977611755880861,-11.191287163300139,-11.227219160710838
2024-05-07,-10.877783007079689,-11.245409294064942,-10.042158718931564,-11.599924678572247,-10.726392632810112,-10.563387268902737
2024-05-08,-9.695905138724624,-11.633140810733162,-9.714581370967151,-10.153807749895112,-11.829550102225776,-9.620584022448664
2024-05-13,-10.582425280507525,-12.825318409006233,-9.625720283189889,-11.008824671686135,-11.053011694494783,-9.767874749176547
2024-05-14,-10.403262444867028,-12.201957577960593,-12.568090763353634,-11.830685012439242,-11.396422983841981,-10.367064704983234
2024-05-15,-9.364308698180725,-12.81064768778227,-11.732896037229384,-10.86744473954444,-10.581872680269475,-10.700801532653074
2024-05-16,-10.329578453718026,-11.838488068616838,-10.848634466452145,-10.946102420114725,-10.924254654894805,-10.610242935154657
2024-05-17,-9.382753968829677,-11.758428524552205,-10.078194486602664,-11.10205328848111,-11.313454227735278,-11.166732301017365
