date,country,index_name,ticker,open,high,low,close,adjusted_close,volume,currency,source,return_lcu,dlog_fx,return_usd
2022-05-11,Indonesia,Jakarta Composite Index,^JKSE,6833.19384765625,6902.2158203125,6796.2958984375,6816.203125,6816.203125,0,IDR,yfinance,-0.0526667815633243,-0.216010751107121,0.1633439695437967
2022-05-12,Indonesia,Jakarta Composite Index,^JKSE,6802.328125,6802.328125,6576.30908203125,6599.83984375,6599.83984375,194742800,IDR,yfinance,-3.225720764655076,0.1555218470900179,-3.381242611745094
2022-05-13,Indonesia,Jakarta Composite Index,^JKSE,6586.5771484375,6633.01416015625,6509.87890625,6597.9931640625,6597.9931640625,177689000,IDR,yfinance,-0.027984589567981468,0.6080409386473495,-0.636025528215331
2022-05-17,Indonesia,Jakarta Composite Index,^JKSE,6603.89306640625,6703.05078125,6574.13623046875,6644.466796875,6644.466796875,195947200,IDR,yfinance,0.7018910949096718,0.2666577081778686,0.43523338673180323
2022-05-18,Indonesia,Jakarta Composite Index,^JKSE,6676.39404296875,6804.9072265625,6648.94091796875,6793.4140625,6793.4140625,192322000,IDR,yfinance,2.216917494982414,-0.09837811678371566,2.31529561176613
2022-05-19,Indonesia,Jakarta Composite Index,^JKSE,6719.7568359375,6851.7177734375,6620.68408203125,6823.3349609375,6823.3349609375,234684500,IDR,yfinance,0.43947268974017656,0.7449687649330953,-0.3054960751929187
2022-05-20,Indonesia,Jakarta Composite Index,^JKSE,6839.01611328125,6965.10595703125,6804.9072265625,6918.14404296875,6918.14404296875,193153300,IDR,yfinance,1.379918223378124,-0.7709437646594061,2.15086198803753
2022-05-23,Indonesia,Jakarta Composite Index,^JKSE,6930.93896484375,6972.18017578125,6802.712890625,6840.77490234375,6840.77490234375,181821900,IDR,yfinance,-1.1246516739902224,0.12435311651002365,-1.249004790500246
2022-05-24,Indonesia,Jakarta Composite Index,^JKSE,6859.22216796875,6941.6669921875,6822.14013671875,6914.14111328125,6914.14111328125,197751100,IDR,yfinance,1.0667736046180711,-0.17632336574786814,1.2430969703659394
2022-05-25,Indonesia,Jakarta Composite Index,^JKSE,6914.64501953125,6944.48291015625,6858.69580078125,6883.50390625,6883.50390625,173878500,IDR,yfinance,-0.4440940079264783,0.11348221607550248,-0.5575762240019808
2022-05-27,Indonesia,Jakarta Composite Index,^JKSE,6948.22607421875,7032.82177734375,6938.29296875,7026.255859375,7026.255859375,196905500,IDR,yfinance,2.0526158259241414,-0.08772638152451372,2.140342207448655
2022-05-30,Indonesia,Jakarta Composite Index,^JKSE,7052.1728515625,7069.2509765625,6974.6162109375,7037.56494140625,7037.56494140625,201457000,IDR,yfinance,0.16082520716099583,-0.09741441260824556,0.25823961976924137
2022-05-31,Indonesia,Jakarta Composite Index,^JKSE,7064.22607421875,7148.97021484375,7033.755859375,7148.97021484375,7148.97021484375,279640300,IDR,yfinance,1.5706099105454299,-0.21711685536993053,1.7877267659153604
2022-06-02,Indonesia,Jakarta Composite Index,^JKSE,7130.60107421875,7209.0791015625,7117.97900390625,7148.72314453125,7148.72314453125,227362900,IDR,yfinance,-0.0034560863254520873,-0.0852981641542744,0.0818420778288223
2022-06-07,Indonesia,Jakarta Composite Index,^JKSE,7101.31298828125,7192.54296875,7062.9658203125,7141.044921875,7141.044921875,275161800,IDR,yfinance,-0.10746463286892803,0.029101130829294775,-0.13656576369822282
2022-06-08,Indonesia,Jakarta Composite Index,^JKSE,7133.4970703125,7220.0849609375,7102.86181640625,7193.31396484375,7193.31396484375,260589300,IDR,yfinance,0.7292865351875999,0.16335304646507456,0.5659334887225254
2022-06-09,Indonesia,Jakarta Composite Index,^JKSE,7186.89208984375,7257.9970703125,7174.81982421875,7182.830078125,7182.830078125,270045800,IDR,yfinance,-0.14585118994228605,0.25212332503609286,-0.3979745149783789
2022-06-10,Indonesia,Jakarta Composite Index,^JKSE,7143.2412109375,7160.1162109375,7051.22314453125,7086.64794921875,7086.64794921875,244570500,IDR,yfinance,-1.3481023675825214,0.8004962615117163,-2.148598629094238
2022-06-13,Indonesia,Jakarta Composite Index,^JKSE,6992.22998046875,6996.7138671875,6924.9521484375,6995.44189453125,6995.44189453125,262879000,IDR,yfinance,-1.2953663986087705,-0.4513366360013313,-0.8440297626074391
2022-06-14,Indonesia,Jakarta Composite Index,^JKSE,6949.64794921875,7049.8818359375,6932.7138671875,7049.8818359375,7049.8818359375,234982700,IDR,yfinance,0.7752076787975121,1.6973244119823947,-0.9221167331848826
2022-06-15,Indonesia,Jakarta Composite Index,^JKSE,7031.19921875,7086.3818359375,6966.02685546875,7007.0498046875,7007.0498046875,274136800,IDR,yfinance,-0.6094098613137536,-0.3670139729432148,-0.24239588837053883
2022-06-16,Indonesia,Jakarta Composite Index,^JKSE,7063.0771484375,7138.49609375,7025.93115234375,7050.326171875,7050.326171875,268578900,IDR,yfinance,0.6157124057499865,-0.40650053654174767,1.022212942291734
2022-06-17,Indonesia,Jakarta Composite Index,^JKSE,6987.751953125,6999.5390625,6882.64404296875,6936.966796875,6936.966796875,281566500,IDR,yfinance,-1.6209263257436768,0.6456843411898572,-2.266610666933534
2022-06-20,Indonesia,Jakarta Composite Index,^JKSE,6937.0078125,6976.376953125,6859.59912109375,6976.376953125,6976.376953125,270432200,IDR,yfinance,0.5665102847818858,0.2696693734601661,0.2968409113217197
2022-06-21,Indonesia,Jakarta Composite Index,^JKSE,6976.3359375,7049.9091796875,6967.623046875,7044.07080078125,7044.07080078125,235393100,IDR,yfinance,0.965652094315394,0.07893883586041694,0.8867132584549771
2022-06-22,Indonesia,Jakarta Composite Index,^JKSE,7044.11083984375,7063.2587890625,6968.296875,6984.31103515625,6984.31103515625,214189700,IDR,yfinance,-0.851988886712711,0.02697289878802926,-0.8789617855007402
2022-06-23,Indonesia,Jakarta Composite Index,^JKSE,6984.31103515625,7010.27294921875,6920.73486328125,6998.26708984375,6998.26708984375,212119400,IDR,yfinance,0.19962068793217594,0.07615783923198745,0.12346284870018849
2022-06-24,Indonesia,Jakarta Composite Index,^JKSE,6998.34814453125,7067.7470703125,6997.919921875,7042.93701171875,7042.93701171875,201464700,IDR,yfinance,0.6362712521466166,-0.008086261797622023,0.6443575139442387
2022-06-27,Indonesia,Jakarta Composite Index,^JKSE,7043.01806640625,7070.51904296875,6973.658203125,7016.05517578125,7016.05517578125,181378000,IDR,yfinance,-0.38241530174144106,-0.005389011097036341,-0.37702629064440474
2022-06-28,Indonesia,Jakarta Composite Index,^JKSE,7016.13623046875,7016.9169921875,6960.07177734375,6996.4560546875,6996.4560546875,172583900,IDR,yfinance,-0.2797376366329781,-0.33747332244482686,0.057735685811848736
2022-06-29,Indonesia,Jakarta Composite Index,^JKSE,6996.4560546875,7016.05615234375,6942.35107421875,6942.35107421875,6942.35107421875,164738900,IDR,yfinance,-0.7763254301732865,0.4452246965982915,-1.221550126771578
2022-06-30,Indonesia,Jakarta Composite Index,^JKSE,6942.35107421875,6990.86181640625,6897.67578125,6911.58203125,6911.58203125,164820700,IDR,yfinance,-0.444192899241047,0.13452615198907364,-0.5787190512301206
2022-07-01,Indonesia,Jakarta Composite Index,^JKSE,6911.58203125,6940.97998046875,6777.31689453125,6794.328125,6794.328125,157368000,IDR,yfinance,-1.7110394794446309,0.3013562515184931,-2.012395730963124
2022-07-04,Indonesia,Jakarta Composite Index,^JKSE,6794.3681640625,6796.51904296875,6559.63720703125,6639.171875,6639.171875,172853700,IDR,yfinance,-2.310092677303725,0.06096298542354721,-2.3710556627272723
2022-07-05,Indonesia,Jakarta Composite Index,^JKSE,6639.2119140625,6767.8291015625,6639.2119140625,6703.26611328125,6703.26611328125,181055000,IDR,yfinance,0.9607649121588208,0.5143803719342025,0.44638454022461826
2022-07-06,Indonesia,Jakarta Composite Index,^JKSE,6703.26611328125,6709.921875,6602.89697265625,6646.41015625,6646.41015625,140628200,IDR,yfinance,-0.8518004430199106,0.19304382763141478,-1.0448442706513255
2022-07-07,Indonesia,Jakarta Composite Index,^JKSE,6646.41015625,6682.6669921875,6632.38720703125,6652.5869140625,6652.5869140625,157996000,IDR,yfinance,0.09289058752303667,-0.17971848948124863,0.27260907700428527
2022-07-08,Indonesia,Jakarta Composite Index,^JKSE,6652.6669921875,6740.21923828125,6652.6669921875,6740.21923828125,6740.21923828125,157598800,IDR,yfinance,1.3086663673506516,-0.302925983561972,1.6115923509126235
2022-07-12,Indonesia,Jakarta Composite Index,^JKSE,6722.18505859375,6745.42578125,6708.17578125,6718.2939453125,6718.2939453125,184326800,IDR,yfinance,-0.32582072129473105,0.1275045793205889,-0.45332530061531995
2022-07-14,Indonesia,Jakarta Composite Index,^JKSE,6640.990234375,6700.05322265625,6607.7021484375,6690.0869140625,6690.0869140625,131271000,IDR,yfinance,-0.4207379422763856,0.13581971941636609,-0.5565576616927517
2022-07-15,Indonesia,Jakarta Composite Index,^JKSE,6690.0869140625,6716.9560546875,6645.90283203125,6651.90478515625,6651.90478515625,145685800,IDR,yfinance,-0.5723618182886507,0.04456119638050912,-0.6169230146691599
2022-07-18,Indonesia,Jakarta Composite Index,^JKSE,6652.06494140625,6702.07421875,6611.92578125,6659.2529296875,6659.2529296875,143740000,IDR,yfinance,0.11040580293735465,-0.34040228612203827,0.4508080890593929
2022-07-19,Indonesia,Jakarta Composite Index,^JKSE,6659.29296875,6740.0751953125,6626.2548828125,6736.091796875,6736.091796875,170776400,IDR,yfinance,1.1472599108402952,-0.06007409318604358,1.2073340040263387
2022-07-20,Indonesia,Jakarta Composite Index,^JKSE,6736.171875,6880.7568359375,6736.06396484375,6874.7431640625,6874.7431640625,182468200,IDR,yfinance,2.0374380250987714,-0.10822570128357129,2.1456637263823426
2022-07-21,Indonesia,Jakarta Composite Index,^JKSE,6874.783203125,6893.3759765625,6809.7158203125,6864.130859375,6864.130859375,156437900,IDR,yfinance,-0.15448583020698223,0.4082359266397239,-0.5627217568467061
2022-07-22,Indonesia,Jakarta Composite Index,^JKSE,6864.130859375,6901.72021484375,6850.48876953125,6886.9619140625,6886.9619140625,199589800,IDR,yfinance,0.3320619828922193,-0.11856183371057774,0.45062381660279704
2022-07-25,Indonesia,Jakarta Composite Index,^JKSE,6887.0419921875,6908.19189453125,6858.4072265625,6858.4072265625,6858.4072265625,210616100,IDR,yfinance,-0.4154814364738951,0.045309075132483605,-0.46079051160637874
2022-07-26,Indonesia,Jakarta Composite Index,^JKSE,6858.44677734375,6899.92919921875,6857.80078125,6871.537109375,6871.537109375,320241300,IDR,yfinance,0.1912591412416118,-0.22008078508636975,0.41133992632798155
2022-07-27,Indonesia,Jakarta Composite Index,^JKSE,6871.4970703125,6911.89990234375,6861.44677734375,6898.2158203125,6898.2158203125,276772700,IDR,yfinance,0.3874977925379952,0.032040564736930066,0.35545722780106515
2022-08-01,Indonesia,Jakarta Composite Index,^JKSE,6951.123046875,7005.29296875,6949.634765625,6968.783203125,6968.783203125,238507600,IDR,yfinance,1.0177831822859584,-0.15568348106445756,1.173466663350416
2022-08-02,Indonesia,Jakarta Composite Index,^JKSE,6968.783203125,6991.39208984375,6902.6298828125,6988.1572265625,6988.1572265625,216232400,IDR,yfinance,0.2776258303752491,0.08090615328060517,0.19671967709464394
2022-08-03,Indonesia,Jakarta Composite Index,^JKSE,6988.1572265625,7046.634765625,6971.73583984375,7046.634765625,7046.634765625,225842100,IDR,yfinance,0.833327312602203,0.35050785888806385,0.4828194537141392
2022-08-04,Indonesia,Jakarta Composite Index,^JKSE,7046.634765625,7075.56005859375,7025.05419921875,7057.34814453125,7057.34814453125,248154300,IDR,yfinance,0.15191993687180302,0.06646765951987556,0.08545227735192747
2022-08-05,Indonesia,Jakarta Composite Index,^JKSE,7057.34814453125,7090.76708984375,7045.98193359375,7084.65478515625,7084.65478515625,173887000,IDR,yfinance,0.3861783185440592,-0.10273600830545462,0.48891432684951386
2022-08-08,Indonesia,Jakarta Composite Index,^JKSE,7084.65478515625,7100.80810546875,7050.82421875,7086.84912109375,7086.84912109375,219012400,IDR,yfinance,0.030968286352015862,0.008732106935995878,0.022236179416019984
2022-08-10,Indonesia,Jakarta Composite Index,^JKSE,7102.8798828125,7104.0341796875,7021.6728515625,7086.23583984375,7086.23583984375,200438400,IDR,yfinance,-0.008654167417648235,0.17178719906447507,-0.1804413664821233
2022-08-11,Indonesia,Jakarta Composite Index,^JKSE,7086.27587890625,7181.10009765625,7086.27587890625,7160.384765625,7160.384765625,246280600,IDR,yfinance,1.040942934818061,-0.6740158611976105,1.7149587960156714
2022-08-15,Indonesia,Jakarta Composite Index,^JKSE,7129.27685546875,7156.919921875,7081.30419921875,7093.27587890625,7093.27587890625,228243500,IDR,yfinance,-0.9416441750213889,-0.4301504998539889,-0.5114936751674
2022-08-16,Indonesia,Jakarta Composite Index,^JKSE,7093.27587890625,7147.97021484375,7080.7529296875,7133.453125,7133.453125,231209400,IDR,yfinance,0.5648150448714134,0.784043293596124,-0.21922824872471058
2022-08-18,Indonesia,Jakarta Composite Index,^JKSE,7133.453125,7186.55810546875,7125.39404296875,7186.55810546875,7186.55810546875,239294800,IDR,yfinance,0.7416924897523258,0.11521051214757035,0.6264819776047554
2022-08-19,Indonesia,Jakarta Composite Index,^JKSE,7186.59814453125,7230.11083984375,7172.43408203125,7172.43408203125,7172.43408203125,232876500,IDR,yfinance,-0.19672728849290327,0.5511742264817373,-0.7479015149746406
2022-08-22,Indonesia,Jakarta Composite Index,^JKSE,7172.43408203125,7174.283203125,7064.5009765625,7107.98291015625,7107.98291015625,204493100,IDR,yfinance,-0.9026572477233529,-0.09906894242328022,-0.8035883053000726
2022-08-23,Indonesia,Jakarta Composite Index,^JKSE,7107.86279296875,7183.2587890625,7106.8349609375,7163.26513671875,7163.26513671875,260557700,IDR,yfinance,0.7747395727938329,0.6887426645009678,0.0859969082928651
2022-08-24,Indonesia,Jakarta Composite Index,^JKSE,7163.30517578125,7204.419921875,7154.64404296875,7194.7060546875,7194.7060546875,221550000,IDR,yfinance,0.43795836897338347,-0.5607146156126512,0.9986729845860347
2022-08-25,Indonesia,Jakarta Composite Index,^JKSE,7194.7060546875,7210.1630859375,7146.31201171875,7174.2080078125,7174.2080078125,280881500,IDR,yfinance,-0.2853112029311444,-0.033675703298546494,-0.2516354996325979
2022-08-26,Indonesia,Jakarta Composite Index,^JKSE,7174.2880859375,7194.0810546875,7135.248046875,7135.248046875,7135.248046875,273878800,IDR,yfinance,-0.5445358238409683,-0.4861917876252071,-0.05834403621576123
2022-08-30,Indonesia,Jakarta Composite Index,^JKSE,7132.0849609375,7223.1259765625,7131.6162109375,7159.47314453125,7159.47314453125,308273200,IDR,yfinance,0.33893799708515915,0.5655438220410071,-0.2266058249558479
2022-09-05,Indonesia,Jakarta Composite Index,^JKSE,7177.13916015625,7245.40087890625,7147.97607421875,7231.8828125,7231.8828125,309176400,IDR,yfinance,1.0063023835651819,-0.08122697090104088,1.0875293544662228
2022-09-06,Indonesia,Jakarta Composite Index,^JKSE,7231.9228515625,7287.7001953125,7230.79296875,7233.15478515625,7233.15478515625,346421400,IDR,yfinance,0.017586855906058643,-0.05172724670052276,0.06931410260658141
2022-09-07,Indonesia,Jakarta Composite Index,^JKSE,7233.15478515625,7243.52294921875,7166.6259765625,7186.7568359375,7186.7568359375,328200100,IDR,yfinance,-0.6435283455339124,0.1457059070374964,-0.7892342525714088
2022-09-08,Indonesia,Jakarta Composite Index,^JKSE,7186.7568359375,7277.8837890625,7186.56396484375,7232.01708984375,7232.01708984375,277671500,IDR,yfinance,0.6277982135357888,-0.2600008556980388,0.8877990692338276
2022-09-09,Indonesia,Jakarta Composite Index,^JKSE,7232.05712890625,7270.296875,7206.3720703125,7242.65576171875,7242.65576171875,273581100,IDR,yfinance,0.146997087945023,0.18146629945749126,-0.03446921151246826
2022-09-12,Indonesia,Jakarta Composite Index,^JKSE,7242.69580078125,7276.419921875,7218.4638671875,7254.4638671875,7254.4638671875,300778400,IDR,yfinance,0.1629028163153509,-0.46642592051591053,0.6293287368312614
2022-09-13,Indonesia,Jakarta Composite Index,^JKSE,7254.4638671875,7345.4560546875,7254.416015625,7318.01611328125,7318.01611328125,285339000,IDR,yfinance,0.8722283247636384,0.24055368993578147,0.631674634827857
2022-09-14,Indonesia,Jakarta Composite Index,^JKSE,7317.89599609375,7317.89599609375,7219.31982421875,7278.078125,7278.078125,250200100,IDR,yfinance,-0.5472434926713927,0.6453466021828412,-1.1925900948542338
2022-09-15,Indonesia,Jakarta Composite Index,^JKSE,7278.1982421875,7377.4951171875,7278.1982421875,7305.60107421875,7305.60107421875,274253400,IDR,yfinance,0.3774490856372756,-0.2671613486197076,0.6446104342569832
2022-09-19,Indonesia,Jakarta Composite Index,^JKSE,7168.9501953125,7231.416015625,7151.615234375,7195.48779296875,7195.48779296875,252816300,IDR,yfinance,-1.5187190248439346,0.0830023929305562,-1.6017214177744907
2022-09-20,Indonesia,Jakarta Composite Index,^JKSE,7195.56787109375,7252.18603515625,7186.24609375,7196.951171875,7196.951171875,279749000,IDR,yfinance,0.02033538464005742,0.2659367522389858,-0.24560136759892837
2022-09-21,Indonesia,Jakarta Composite Index,^JKSE,7196.87109375,7204.90185546875,7134.78515625,7188.31396484375,7188.31396484375,246224300,IDR,yfinance,-0.12008409976569216,0.15202710855480783,-0.2721112083205
2022-09-22,Indonesia,Jakarta Composite Index,^JKSE,7188.19384765625,7225.55078125,7127.45703125,7218.90576171875,7218.90576171875,282626800,IDR,yfinance,0.4246737876143035,0.06927221074075056,0.35540157687355295
2022-09-23,Indonesia,Jakarta Composite Index,^JKSE,7219.02587890625,7219.02587890625,7172.533203125,7178.5830078125,7178.5830078125,205509000,IDR,yfinance,-0.5601373959053124,0.05058717173807661,-0.610724567643389
2022-09-27,Indonesia,Jakarta Composite Index,^JKSE,7127.5029296875,7133.4111328125,7075.65380859375,7112.44921875,7112.44921875,227195500,IDR,yfinance,-0.9255351203021345,1.1443815975913185,-2.069916717893453
2022-09-28,Indonesia,Jakarta Composite Index,^JKSE,7112.4091796875,7156.97998046875,7073.47314453125,7077.03076171875,7077.03076171875,193422200,IDR,yfinance,-0.49922239065966784,-0.24233367440164144,-0.2568887162580264
2022-09-29,Indonesia,Jakarta Composite Index,^JKSE,7077.11083984375,7135.5009765625,7023.2109375,7036.1982421875,7036.1982421875,214141900,IDR,yfinance,-0.5786433912778073,0.05338788542396338,-0.6320312767017706
2022-09-30,Indonesia,Jakarta Composite Index,^JKSE,7036.1982421875,7056.169921875,6926.85986328125,7040.7978515625,7040.7978515625,208540900,IDR,yfinance,0.06534930475305685,-0.0006563936343721743,0.06600569838742902
2022-10-03,Indonesia,Jakarta Composite Index,^JKSE,7040.7978515625,7047.6240234375,6995.06201171875,7009.7177734375,7009.7177734375,179996500,IDR,yfinance,-0.44240552655557236,0.3013523996647919,-0.7437579262203642
2022-10-04,Indonesia,Jakarta Composite Index,^JKSE,7009.8369140625,7101.47216796875,7009.8369140625,7072.255859375,7072.255859375,216377800,IDR,yfinance,0.8882064220399912,0.4522966643441057,0.4359097576958855
2022-10-05,Indonesia,Jakarta Composite Index,^JKSE,7072.294921875,7131.8798828125,7070.212890625,7075.384765625,7075.384765625,219700600,IDR,yfinance,0.044232199332023985,-0.7220247973487021,0.766256996680726
2022-10-06,Indonesia,Jakarta Composite Index,^JKSE,7075.384765625,7135.908203125,7066.47119140625,7076.623046875,7076.623046875,177554400,IDR,yfinance,0.017499725403860692,0.17573610831343117,-0.15823638290957048
2022-10-07,Indonesia,Jakarta Composite Index,^JKSE,7076.623046875,7081.01806640625,7008.14404296875,7026.783203125,7026.783203125,226928900,IDR,yfinance,-0.706780338602885,0.05982157709831513,-0.7666019157012002
2022-10-11,Indonesia,Jakarta Composite Index,^JKSE,6994.39501953125,7001.96923828125,6937.80908203125,6939.14501953125,6939.14501953125,237406700,IDR,yfinance,-1.2550448855988785,0.6342170396986547,-1.8892619252975331
2022-10-12,Indonesia,Jakarta Composite Index,^JKSE,6939.14501953125,6990.587890625,6870.2822265625,6909.208984375,6909.208984375,225826800,IDR,yfinance,-0.4323413710816618,-0.02933363774435113,-0.4030077333373107
2022-10-17,Indonesia,Jakarta Composite Index,^JKSE,6814.52978515625,6836.97509765625,6747.3798828125,6831.115234375,6831.115234375,217793900,IDR,yfinance,-1.1367212250922807,0.36382576515251525,-1.5005469902447959
2022-10-18,Indonesia,Jakarta Composite Index,^JKSE,6831.15478515625,6891.98486328125,6809.98486328125,6834.494140625,6834.494140625,204836800,IDR,yfinance,0.04945123523051511,0.1386871223228546,-0.08923588709233948
2022-10-19,Indonesia,Jakarta Composite Index,^JKSE,6834.494140625,6883.9169921875,6806.11376953125,6860.416015625,6860.416015625,165404100,IDR,yfinance,0.3785626289090949,0.16047709650426215,0.21808553240483278
2022-10-20,Indonesia,Jakarta Composite Index,^JKSE,6860.416015625,6986.205078125,6847.06689453125,6980.65185546875,6980.65185546875,225664700,IDR,yfinance,1.737421787327995,0.989513408808527,0.7479083785194679
2022-10-21,Indonesia,Jakarta Composite Index,^JKSE,6980.69189453125,7058.9111328125,6974.962890625,7017.77099609375,7017.77099609375,181511700,IDR,yfinance,0.5303344243558936,-0.3720099216801523,0.9023443460360459
2022-10-25,Indonesia,Jakarta Composite Index,^JKSE,7053.083984375,7108.81591796875,7032.5419921875,7048.3798828125,7048.3798828125,223456200,IDR,yfinance,0.43521408658490823,-0.25310385958785,0.6883179461727582
2022-10-26,Indonesia,Jakarta Composite Index,^JKSE,7048.419921875,7081.8798828125,7017.93505859375,7043.93896484375,7043.93896484375,187797900,IDR,yfinance,-0.06302608057287128,-0.24088271029948446,0.1778566297266132
2022-10-27,Indonesia,Jakarta Composite Index,^JKSE,7043.97900390625,7104.85302734375,7043.97900390625,7091.76123046875,7091.76123046875,188078500,IDR,yfinance,0.6766194445492018,-0.29821129734139407,0.9748307418905958
2022-10-28,Indonesia,Jakarta Composite Index,^JKSE,7091.76123046875,7100.80810546875,7016.7021484375,7056.0400390625,7056.0400390625,186703600,IDR,yfinance,-0.5049727039906148,0.3316496273415069,-0.8366223313321217
2022-11-02,Indonesia,Jakarta Composite Index,^JKSE,7052.30322265625,7074.23291015625,6976.87109375,7015.68994140625,7015.68994140625,165214300,IDR,yfinance,-0.5734932137445271,0.2616549563906326,-0.8351481701351597
2022-11-03,Indonesia,Jakarta Composite Index,^JKSE,7015.68994140625,7050.380859375,6962.85302734375,7034.5732421875,7034.5732421875,176601600,IDR,yfinance,0.2687965613750197,0.038233607806595245,0.2305629535684245
2022-11-04,Indonesia,Jakarta Composite Index,^JKSE,7034.5732421875,7045.52685546875,6973.31884765625,7045.52685546875,7045.52685546875,180561000,IDR,yfinance,0.15559002301134148,0.5337412594720975,-0.378151236460756
2022-11-07,Indonesia,Jakarta Composite Index,^JKSE,7045.52685546875,7102.39599609375,7011.56396484375,7102.39599609375,7102.39599609375,194075900,IDR,yfinance,0.8039264492459428,-1.0863612152902435,1.8902876645361864
2022-11-08,Indonesia,Jakarta Composite Index,^JKSE,7102.43603515625,7111.43994140625,7039.251953125,7050.1259765625,7050.1259765625,193397800,IDR,yfinance,-0.7386705677091341,0.41873832541585754,-1.1574088931249915
2022-11-09,Indonesia,Jakarta Composite Index,^JKSE,7050.0859375,7073.5517578125,7037.30712890625,7070.083984375,7070.083984375,187445600,IDR,yfinance,0.2826873135517457,-0.1915709398138898,0.47425825336563554
2022-11-10,Indonesia,Jakarta Composite Index,^JKSE,7070.083984375,7070.083984375,6956.2880859375,6966.8369140625,6966.8369140625,188518000,IDR,yfinance,-1.471105138669747,0.1692398979780034,-1.6403450366477503
2022-11-11,Indonesia,Jakarta Composite Index,^JKSE,6966.99609375,7106.06005859375,6966.99609375,7089.2060546875,7089.2060546875,226055800,IDR,yfinance,1.7412045841216048,-1.100375217542445,2.84157980166405
2022-11-14,Indonesia,Jakarta Composite Index,^JKSE,7089.2060546875,7104.76416015625,7014.2978515625,7019.39208984375,7019.39208984375,174641100,IDR,yfinance,-0.9896735870884011,-0.16852650278467168,-0.8211470843037294
2022-11-15,Indonesia,Jakarta Composite Index,^JKSE,7019.39208984375,7048.39013671875,6999.23583984375,7035.5,7035.5,167825000,IDR,yfinance,0.22921438465352528,0.3625292239774258,-0.13331483932390054
2022-11-16,Indonesia,Jakarta Composite Index,^JKSE,7035.5,7046.9990234375,6955.52880859375,7014.3837890625,7014.3837890625,165129900,IDR,yfinance,-0.3005893451357754,0.17306469678558753,-0.47365404192136296
2022-11-17,Indonesia,Jakarta Composite Index,^JKSE,7014.3837890625,7051.27490234375,6965.76220703125,7044.98583984375,7044.98583984375,156588900,IDR,yfinance,0.43532675955042,0.6279656673384504,-0.1926389077880304
2022-11-21,Indonesia,Jakarta Composite Index,^JKSE,7082.18115234375,7107.3232421875,7050.44091796875,7063.2470703125,7063.2470703125,162801100,IDR,yfinance,0.25887353552005443,-0.5780006027471726,0.836874138267227
2022-11-22,Indonesia,Jakarta Composite Index,^JKSE,7063.2470703125,7108.8310546875,7030.587890625,7030.587890625,7030.587890625,177602200,IDR,yfinance,-0.46345424414523256,0.8003994235649123,-1.2638536677101448
2022-11-23,Indonesia,Jakarta Composite Index,^JKSE,7030.626953125,7089.69384765625,7026.39111328125,7054.123046875,7054.123046875,157476700,IDR,yfinance,0.33419469180464156,-0.5345904668159016,0.8687851586205432
2022-11-24,Indonesia,Jakarta Composite Index,^JKSE,7054.162109375,7104.88916015625,7054.162109375,7080.51513671875,7080.51513671875,159926700,IDR,yfinance,0.3734389260227834,-0.3285359660700002,0.7019748920927835
2022-11-25,Indonesia,Jakarta Composite Index,^JKSE,7080.55419921875,7086.56201171875,7013.22119140625,7053.14990234375,7053.14990234375,158716200,IDR,yfinance,-0.3872352782489883,-0.09351351576361233,-0.29372176248537596
2022-11-29,Indonesia,Jakarta Composite Index,^JKSE,7017.31787109375,7036.5380859375,6990.90087890625,7012.06884765625,7012.06884765625,164098100,IDR,yfinance,-0.5841526141397612,0.4512923598410057,-1.0354449739807667
2022-12-01,Indonesia,Jakarta Composite Index,^JKSE,7081.19482421875,7090.27685546875,7018.26904296875,7020.80322265625,7020.80322265625,167994300,IDR,yfinance,0.12448451156917703,-0.5867176679019077,0.7112021794710848
2022-12-02,Indonesia,Jakarta Composite Index,^JKSE,7020.80322265625,7021.81396484375,6967.9501953125,7019.63916015625,7019.63916015625,139459800,IDR,yfinance,-0.016581564468259168,-1.800629481955149,1.7840479174868897
2022-12-06,Indonesia,Jakarta Composite Index,^JKSE,6987.3681640625,6987.3681640625,6862.56494140625,6892.56982421875,6892.56982421875,149697900,IDR,yfinance,-1.8267820701595987,0.6418615005315457,-2.4686435706911443
2022-12-07,Indonesia,Jakarta Composite Index,^JKSE,6892.56982421875,6892.6630859375,6799.2998046875,6818.751953125,6818.751953125,158724300,IDR,yfinance,-1.0767537294201244,0.6595355548931291,-1.7362892843132536
2022-12-09,Indonesia,Jakarta Composite Index,^JKSE,6804.22705078125,6804.22705078125,6695.3818359375,6715.1181640625,6715.1181640625,127123900,IDR,yfinance,-1.531503018239068,-0.03847880506657074,-1.4930242131724973
2022-12-13,Indonesia,Jakarta Composite Index,^JKSE,6734.4912109375,6826.1162109375,6714.8720703125,6810.31591796875,6810.31591796875,396136700,IDR,yfinance,1.4077082537929413,0.6033603321589501,0.8043479216339912
2022-12-14,Indonesia,Jakarta Composite Index,^JKSE,6810.35595703125,6854.09814453125,6774.1318359375,6801.7490234375,6801.7490234375,215430000,IDR,yfinance,-0.1258720950748724,-0.7787148913232333,0.652842796248361
2022-12-15,Indonesia,Jakarta Composite Index,^JKSE,6801.7890625,6801.837890625,6740.955078125,6751.85986328125,6751.85986328125,145093400,IDR,yfinance,-0.7361786205971785,-0.474939075869507,-0.2612395447276715
