country,year_week,date,close,open,high,low,adjusted_close,volume,index_name,ticker,currency,source
Vietnam,2025-W07,2025-02-14,1276.08,1272.27,1280.6,1263.11,1276.08,2597140015,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W08,2025-02-21,6803.0009765625,6663.30517578125,6908.7001953125,6658.22021484375,6803.0009765625,755209900,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W08,2025-02-21,1591.030029296875,1592.47998046875,1592.47998046875,1572.510009765625,1591.030029296875,874751500,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W08,2025-02-21,6098.0400390625,6070.02001953125,6142.85986328125,5968.52978515625,6098.0400390625,526900,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W08,2025-02-21,3929.93994140625,3887.3701171875,3949.64990234375,3881.0,3929.93994140625,1426302400,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W08,2025-02-21,1246.2099609375,1244.56005859375,1267.719970703125,1236.800048828125,1246.2099609375,24872200,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W08,2025-02-21,1296.75,1277.12,1296.75,1272.19,1296.75,3253398727,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W09,2025-02-28,6270.59716796875,6801.67578125,6818.7939453125,6246.27880859375,6270.59716796875,838994100,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W09,2025-02-28,1574.699951171875,1586.3900146484375,1588.7099609375,1564.3199462890625,1574.699951171875,1363414000,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W09,2025-02-28,5997.97021484375,6108.02001953125,6168.830078125,5997.97021484375,5997.97021484375,868800,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W09,2025-02-28,3895.699951171875,3929.7900390625,3951.639892578125,3889.0400390625,3895.699951171875,2015051600,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W09,2025-02-28,1203.719970703125,1242.5,1242.5,1186.3599853515625,1203.719970703125,21107300,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W09,2025-02-28,1305.36,1298.39,1309.97,1294.69,1305.36,3680024075,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W10,2025-03-07,6636.0,6362.14892578125,6682.93798828125,6347.09521484375,6636.0,800758800,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W10,2025-03-07,1547.27001953125,1572.27001953125,1580.800048828125,1543.2099609375,1547.27001953125,1054182400,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W10,2025-03-07,6298.2900390625,6045.56982421875,6306.169921875,6000.5400390625,6298.2900390625,622200,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W10,2025-03-07,3914.47998046875,3895.3701171875,3932.070068359375,3888.60009765625,3914.47998046875,1683546500,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W10,2025-03-07,1202.030029296875,1207.27001953125,1211.2099609375,1173.1300048828125,1202.030029296875,17595000,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W10,2025-03-07,1326.05,1306.97,1327.07,1298.28,1326.05,4083077727,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W11,2025-03-14,6515.630859375,6618.9169921875,6707.38623046875,6499.041015625,6515.630859375,706092600,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W11,2025-03-14,1512.1500244140625,1545.5799560546875,1550.0,1478.8399658203125,1512.1500244140625,1420084700,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W11,2025-03-14,6294.10986328125,6283.08984375,6360.77001953125,6123.8798828125,6294.10986328125,597000,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W11,2025-03-14,3836.02001953125,3911.31005859375,3922.659912109375,3805.699951171875,3836.02001953125,1715858600,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W11,2025-03-14,1173.760009765625,1195.3699951171875,1196.52001953125,1157.9599609375,1173.760009765625,15622100,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W11,2025-03-14,1326.15,1331.6,1342.91,1315.92,1326.15,4206256486,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W12,2025-03-21,6258.17919921875,6490.6708984375,6557.41015625,6011.841796875,6258.17919921875,822580400,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W12,2025-03-21,1505.449951171875,1517.5799560546875,1531.6300048828125,1503.7099609375,1505.449951171875,1246449900,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W12,2025-03-21,6266.75,6313.240234375,6337.72021484375,6245.240234375,6266.75,546900,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W12,2025-03-21,3926.449951171875,3860.090087890625,3941.97998046875,3848.280029296875,3926.449951171875,1582405200,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W12,2025-03-21,1186.6099853515625,1175.739990234375,1200.0899658203125,1165.4599609375,1186.6099853515625,16834300,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W12,2025-03-21,1321.88,1330.62,1341.65,1316.11,1321.88,3766226946,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W13,2025-03-28,6510.6201171875,6242.23486328125,6510.6201171875,5967.19384765625,6510.6201171875,517073100,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W13,2025-03-28,1513.6500244140625,1506.5,1535.72998046875,1502.97998046875,1513.6500244140625,1071638300,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W13,2025-03-28,6147.43994140625,6266.43017578125,6266.43017578125,6106.39013671875,6147.43994140625,468700,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W13,2025-03-28,3972.429931640625,3938.580078125,4005.179931640625,3920.6201171875,3972.429931640625,1286262600,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W13,2025-03-28,1175.449951171875,1188.199951171875,1194.6500244140625,1173.489990234375,1175.449951171875,11799000,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W13,2025-03-28,1317.46,1322.9,1338.55,1315.72,1317.46,3306134395,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W15,2025-04-11,6262.22607421875,5914.2880859375,6310.8251953125,5882.60498046875,6262.22607421875,633921400,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W15,2025-04-11,1454.760009765625,1475.31005859375,1475.31005859375,1386.6300048828125,1454.760009765625,1643861900,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W15,2025-04-11,6082.43994140625,5900.18994140625,6197.72021484375,5804.56005859375,6082.43994140625,453300,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W15,2025-04-11,3512.530029296875,3600.889892578125,3688.18994140625,3372.3798828125,3512.530029296875,3184915200,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W15,2025-04-11,1128.6600341796875,1076.1099853515625,1146.8599853515625,1056.4100341796875,1128.6600341796875,16701100,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W15,2025-04-11,1222.46,1173.14,1222.46,1073.61,1222.46,4286054657,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W16,2025-04-18,6438.26904296875,6225.3369140625,6497.5322265625,6225.3369140625,6438.26904296875,569928200,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W16,2025-04-18,1499.4000244140625,1474.050048828125,1499.4000244140625,1472.1400146484375,1499.4000244140625,698510100,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W16,2025-04-18,6134.6201171875,6111.60009765625,6186.10009765625,6091.60986328125,6134.6201171875,206600,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W16,2025-04-18,3720.330078125,3567.2099609375,3722.530029296875,3548.909912109375,3720.330078125,1153352600,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W16,2025-04-18,1150.949951171875,1127.5899658203125,1153.199951171875,1120.719970703125,1150.949951171875,9063000,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W16,2025-04-18,1219.12,1235.01,1246.21,1197.5,1219.12,4201275142,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W17,2025-04-25,6678.9150390625,6450.31396484375,6697.90087890625,6406.80322265625,6678.9150390625,771776300,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W17,2025-04-25,1509.199951171875,1502.0799560546875,1512.2900390625,1482.699951171875,1509.199951171875,744669100,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W17,2025-04-25,6268.75,6143.06982421875,6294.72021484375,6111.7099609375,6268.75,670600,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W17,2025-04-25,3823.780029296875,3730.139892578125,3851.3798828125,3729.60009765625,3823.780029296875,1415688100,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W17,2025-04-25,1159.0,1149.3299560546875,1161.030029296875,1127.4599609375,1159.0,19554900,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W17,2025-04-25,1229.23,1220.38,1230.72,1136.98,1229.23,4502388422,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W18,2025-05-02,6815.72998046875,6716.21484375,6818.27978515625,6688.77978515625,6815.72998046875,750795100,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W18,2025-05-02,1542.489990234375,1511.8299560546875,1542.489990234375,1511.47998046875,1542.489990234375,630596800,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W18,2025-05-02,6411.85986328125,6293.509765625,6452.6298828125,6223.75,6411.85986328125,683100,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W18,2025-05-02,3845.139892578125,3821.3701171875,3850.02001953125,3797.169921875,3845.139892578125,1039413300,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W18,2025-05-02,1198.97998046875,1161.469970703125,1214.75,1155.469970703125,1198.97998046875,14118000,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W18,2025-05-02,1226.3,1234.3,1234.3,1222.3,1226.3,1066141655,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W19,2025-05-09,6832.80322265625,6844.37109375,6970.5,6811.77294921875,6832.80322265625,970285700,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W19,2025-05-09,1546.5,1541.780029296875,1551.5899658203125,1533.1500244140625,1546.5,908078800,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W19,2025-05-09,6458.2001953125,6418.6201171875,6531.990234375,6359.6298828125,6458.2001953125,937100,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W19,2025-05-09,3876.159912109375,3856.02001953125,3879.56005859375,3836.699951171875,3876.159912109375,1284008400,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W19,2025-05-09,1210.93994140625,1200.3299560546875,1221.3399658203125,1187.8599853515625,1210.93994140625,16656800,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W19,2025-05-09,1267.3,1233.97,1279.61,1226.3,1267.3,3461078455,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W20,2025-05-16,7106.52587890625,6915.95703125,7106.52587890625,6914.75390625,7106.52587890625,855729800,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W20,2025-05-16,1571.75,1561.3900146484375,1586.8499755859375,1561.3900146484375,1571.75,976226900,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W20,2025-05-16,6465.52978515625,6506.22021484375,6591.93994140625,6403.02978515625,6465.52978515625,652300,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W20,2025-05-16,3897.8701171875,3936.159912109375,3956.260009765625,3861.4599609375,3897.8701171875,1356940500,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W20,2025-05-16,1195.77001953125,1226.9300537109375,1231.02001953125,1190.2099609375,1195.77001953125,15230200,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W20,2025-05-16,1301.39,1272.92,1318.03,1267.3,1301.39,4535133238,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W21,2025-05-23,7214.1630859375,7113.44287109375,7223.2529296875,7085.97314453125,7214.1630859375,1028515900,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W21,2025-05-23,1535.3800048828125,1566.5699462890625,1566.5699462890625,1527.02001953125,1535.3800048828125,974557200,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W21,2025-05-23,6413.10009765625,6482.8701171875,6482.8701171875,6269.08984375,6413.10009765625,664400,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W21,2025-05-23,3882.419921875,3897.469970703125,3903.159912109375,3857.110107421875,3882.419921875,1300810700,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W21,2025-05-23,1176.3599853515625,1191.239990234375,1199.2900390625,1171.760009765625,1176.3599853515625,17921400,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W21,2025-05-23,1314.46,1293.61,1331.93,1291.66,1314.46,4459750667,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W22,2025-05-30,7175.81884765625,7231.47705078125,7240.083984375,7129.38818359375,7175.81884765625,853927300,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W22,2025-05-30,1508.3499755859375,1536.3299560546875,1537.27001953125,1508.3499755859375,1508.3499755859375,1195448500,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W22,2025-05-30,6341.52978515625,6403.31982421875,6473.81982421875,6337.240234375,6341.52978515625,1087200,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W22,2025-05-30,3894.610107421875,3880.9599609375,3921.169921875,3861.85009765625,3894.610107421875,1459172600,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W22,2025-05-30,1149.1800537109375,1178.719970703125,1180.030029296875,1149.1800537109375,1149.1800537109375,17173100,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W22,2025-05-30,1332.6,1317.08,1348.31,1288.86,1332.6,4724064069,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W23,2025-06-06,7113.4248046875,7134.48681640625,7152.912109375,6994.15576171875,7113.4248046875,865798600,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W23,2025-06-06,1516.7900390625,1512.719970703125,1520.3399658203125,1497.4200439453125,1516.7900390625,808174100,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W23,2025-06-06,6376.7900390625,6350.3701171875,6428.89013671875,6319.2900390625,6376.7900390625,691400,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W23,2025-06-06,3934.2900390625,3904.419921875,3934.2900390625,3871.5400390625,3934.2900390625,1305498600,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W23,2025-06-06,1136.4300537109375,1147.6600341796875,1149.6800537109375,1127.5699462890625,1136.4300537109375,9007600,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W23,2025-06-06,1329.89,1330.71,1351.14,1322.95,1329.89,4506881461,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W24,2025-06-13,7166.06494140625,7136.86279296875,7239.955078125,7133.37890625,7166.06494140625,1039589000,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W24,2025-06-13,1518.1099853515625,1518.06005859375,1530.8499755859375,1515.0999755859375,1518.1099853515625,943212400,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W24,2025-06-13,6395.58984375,6386.990234375,6422.89990234375,6340.240234375,6395.58984375,1116600,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W24,2025-06-13,3911.419921875,3934.320068359375,3945.919921875,3898.4599609375,3911.419921875,1151546900,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W24,2025-06-13,1122.699951171875,1142.3499755859375,1145.18994140625,1118.5899658203125,1122.699951171875,14212600,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W24,2025-06-13,1315.49,1329.66,1331.56,1299.94,1315.49,3944071242,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W25,2025-06-20,6907.13818359375,7158.90380859375,7211.5439453125,6873.7158203125,6907.13818359375,1131850600,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W25,2025-06-20,1502.739990234375,1517.8699951171875,1521.3800048828125,1500.0400390625,1502.739990234375,995776000,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W25,2025-06-20,6339.77001953125,6375.68017578125,6396.93994140625,6320.56005859375,6339.77001953125,915800,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W25,2025-06-20,3883.429931640625,3903.89990234375,3931.81005859375,3883.429931640625,3883.429931640625,1322417400,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W25,2025-06-20,1067.6300048828125,1121.1400146484375,1123.8299560546875,1066.02001953125,1067.6300048828125,21924200,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W25,2025-06-20,1349.35,1313.4,1356.78,1307.37,1349.35,3743490323,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W26,2025-06-27,6897.39990234375,6833.47509765625,6924.96923828125,6745.14697265625,6897.39990234375,738025200,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W26,2025-06-27,1528.1600341796875,1493.18994140625,1528.1600341796875,1488.8900146484375,1528.1600341796875,713884200,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W26,2025-06-27,6408.27001953125,6300.169921875,6417.240234375,6204.0400390625,6408.27001953125,758600,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W26,2025-06-27,3966.199951171875,3859.830078125,3966.199951171875,3845.780029296875,3966.199951171875,1473824000,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W26,2025-06-27,1082.4200439453125,1059.3699951171875,1117.6400146484375,1053.7900390625,1082.4200439453125,23680900,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W26,2025-06-27,1371.44,1345.24,1373.28,1338.49,1371.44,3630739698,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W27,2025-07-04,6865.19189453125,6936.06494140625,6971.23876953125,6838.40380859375,6865.19189453125,786239900,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W27,2025-07-04,1550.18994140625,1533.4100341796875,1551.780029296875,1526.300048828125,1550.18994140625,1174011200,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W27,2025-07-04,6395.56982421875,6414.06005859375,6489.66015625,6364.93994140625,6395.56982421875,935300,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W27,2025-07-04,4013.6201171875,3970.090087890625,4024.330078125,3958.0400390625,4013.6201171875,1356251500,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W27,2025-07-04,1119.93994140625,1089.010009765625,1128.0799560546875,1080.9200439453125,1119.93994140625,20041800,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W27,2025-07-04,1386.97,1374.9,1392.39,1369.74,1386.97,4366082999,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W28,2025-07-11,7047.43798828125,6874.0078125,7055.794921875,6844.86083984375,7047.43798828125,762968900,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W28,2025-07-11,1536.0699462890625,1544.739990234375,1544.739990234375,1523.2099609375,1536.0699462890625,979253700,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W28,2025-07-11,6459.8798828125,6403.56982421875,6536.68017578125,6376.990234375,6459.8798828125,642400,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W28,2025-07-11,4087.81005859375,4017.830078125,4102.97021484375,4011.8798828125,4087.81005859375,1350231600,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W28,2025-07-11,1121.1300048828125,1113.3599853515625,1130.280029296875,1107.4599609375,1121.1300048828125,11392900,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W28,2025-07-11,1457.76,1393.34,1463.91,1386.97,1457.76,6153326750,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W29,2025-07-18,7311.9150390625,7130.53515625,7401.5791015625,7071.34423828125,7311.9150390625,1108952600,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W29,2025-07-18,1525.8599853515625,1535.56005859375,1538.56005859375,1510.1400146484375,1525.8599853515625,887851600,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W29,2025-07-18,6303.72021484375,6479.1298828125,6547.7998046875,6285.41015625,6303.72021484375,605900,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W29,2025-07-18,4189.5,4091.330078125,4192.18994140625,4090.97998046875,4189.5,1256282800,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W29,2025-07-18,1206.5799560546875,1122.3900146484375,1210.010009765625,1121.6400146484375,1206.5799560546875,20368400,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W29,2025-07-18,1497.28,1471.4,1501.2,1447.72,1497.28,6687469971,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W30,2025-07-25,7543.5029296875,7366.31005859375,7568.22314453125,7306.8720703125,7543.5029296875,1273013500,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W30,2025-07-25,1533.760009765625,1526.4599609375,1540.3199462890625,1518.75,1533.760009765625,774259500,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W30,2025-07-25,6413.18017578125,6310.10009765625,6466.10009765625,6310.10009765625,6413.18017578125,443000,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W30,2025-07-25,4261.06005859375,4199.1201171875,4274.31982421875,4191.8701171875,4261.06005859375,1480040500,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W30,2025-07-25,1217.1500244140625,1213.52001953125,1227.7099609375,1191.6500244140625,1217.1500244140625,17531000,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W30,2025-07-25,1531.13,1508.6,1534.51,1476.61,1531.13,6860976648,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W31,2025-08-01,7537.76806640625,7630.751953125,7680.19482421875,7476.380859375,7537.76806640625,1325568800,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W31,2025-08-01,1533.3499755859375,1538.050048828125,1539.3800048828125,1513.25,1533.3499755859375,945250300,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W31,2025-08-01,6306.1298828125,6411.259765625,6417.43017578125,6222.0400390625,6306.1298828125,509900,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W31,2025-08-01,4153.830078125,4268.02001953125,4270.56005859375,4151.43994140625,4153.830078125,1509627000,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W31,2025-08-01,1218.3299560546875,1224.27001953125,1255.3900146484375,1213.8699951171875,1218.3299560546875,16759700,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W31,2025-08-01,1495.21,1541.82,1566.74,1479.98,1495.21,9109177591,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W32,2025-08-08,7533.384765625,7552.49609375,7648.90283203125,7448.0400390625,7533.384765625,1286910700,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W32,2025-08-08,1556.97998046875,1530.280029296875,1556.97998046875,1522.9599609375,1556.97998046875,945600300,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W32,2025-08-08,6339.3798828125,6315.5400390625,6412.43017578125,6258.93017578125,6339.3798828125,497300,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W32,2025-08-08,4239.830078125,4152.18017578125,4265.43994140625,4144.89013671875,4239.830078125,1435565300,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W32,2025-08-08,1259.0699462890625,1222.5799560546875,1280.780029296875,1212.6800537109375,1259.0699462890625,22769800,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W32,2025-08-08,1584.95,1493.37,1592.52,1491.11,1584.95,8690085492,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W33,2025-08-15,7898.375,7589.4638671875,8017.06787109375,7559.34716796875,7898.375,1543514500,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W33,2025-08-15,1576.3399658203125,1557.739990234375,1595.31005859375,1554.949951171875,1576.3399658203125,1123736300,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W33,2025-08-15,6315.93017578125,6340.2900390625,6366.77978515625,6244.77001953125,6315.93017578125,895500,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W33,2025-08-15,4230.52978515625,4238.93994140625,4282.7998046875,4210.509765625,4230.52978515625,1373296900,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W33,2025-08-15,1259.4200439453125,1270.550048828125,1283.550048828125,1253.510009765625,1259.4200439453125,14375300,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W33,2025-08-15,1630.0,1590.98,1665.97,1584.95,1630.0,9081783159,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W34,2025-08-22,7858.85107421875,7905.34521484375,7952.341796875,7848.8828125,7858.85107421875,1394935500,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W34,2025-08-22,1597.469970703125,1578.260009765625,1603.18994140625,1575.47998046875,1597.469970703125,1371014800,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W34,2025-08-22,6281.580078125,6331.009765625,6336.35986328125,6237.509765625,6281.580078125,365200,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W34,2025-08-22,4253.02001953125,4235.4501953125,4253.89013671875,4181.990234375,4253.02001953125,1235268500,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W34,2025-08-22,1253.3900146484375,1260.22998046875,1260.22998046875,1228.4300537109375,1253.3900146484375,17914300,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W34,2025-08-22,1645.47,1638.37,1693.68,1614.6,1645.47,9961159118,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W35,2025-08-29,7830.4931640625,7921.02099609375,8022.7578125,7765.59619140625,7830.4931640625,2119468900,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2025-W35,2025-08-29,1575.1199951171875,1602.8199462890625,1609.6500244140625,1572.239990234375,1575.1199951171875,2144942900,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2025-W35,2025-08-29,6155.56982421875,6267.93017578125,6279.0498046875,6137.08984375,6155.56982421875,497400,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2025-W35,2025-08-29,4269.7001953125,4272.759765625,4277.39013671875,4227.43994140625,4269.7001953125,1504335200,Straits Times Index,^STI,SGD,yfinance
Thailand,2025-W35,2025-08-29,1236.6099853515625,1264.68994140625,1268.1300048828125,1236.6099853515625,1236.6099853515625,18427600,SET Index,^SET.BK,THB,yfinance
Vietnam,2025-W35,2025-08-29,1682.21,1659.7,1696.6,1603.73,1682.21,7240117063,VN-Index,VNINDEX,VND,vnstock
Indonesia,2025-W36,2025-09-05,7867.34814453125,7620.09912109375,7911.6181640625,7547.56396484375,7867.34814453125,1420509000,Jakarta Composite Index,^JKSE,IDR,yfinance
